BoroCT2020,n_blocks,gini_blocks,n_incidents,crime_type
4035100,16,0.6875,8,Robbery (outdoor)
4035200,99,0.9562289562289562,6,Robbery (outdoor)
4035300,26,0.8076923076923077,8,Robbery (outdoor)
4035700,71,0.8511066398390342,14,Robbery (outdoor)
4035800,100,0.89,11,Robbery (outdoor)
4036100,30,0.8066666666666666,10,Robbery (outdoor)
4036300,16,0.5390625,16,Robbery (outdoor)
4036500,24,0.6990740740740741,9,Robbery (outdoor)
4036600,68,0.9222689075630253,7,Robbery (outdoor)
4036700,39,0.8256410256410256,10,Robbery (outdoor)
4036800,48,0.9479166666666666,4,Robbery (outdoor)
4037100,19,0.8947368421052632,2,Robbery (outdoor)
4037300,42,0.8809523809523809,5,Robbery (outdoor)
4037501,12,0.6730769230769231,13,Robbery (outdoor)
4037502,15,0.5806451612903226,31,Robbery (outdoor)
4037600,126,0.9285714285714286,9,Robbery (outdoor)
4037700,19,0.5543859649122806,30,Robbery (outdoor)
4037900,28,0.46670702179176754,59,Robbery (outdoor)
4038100,41,0.6963414634146341,40,Robbery (outdoor)
4038301,67,0.9320066334991708,9,Robbery (outdoor)
4038400,59,0.8775894538606404,9,Robbery (outdoor)
4039400,67,0.9320066334991708,9,Robbery (outdoor)
4039800,38,0.9342105263157895,4,Robbery (outdoor)
4039901,11,0.5775401069518716,17,Robbery (outdoor)
4039902,7,0.6122448979591837,14,Robbery (outdoor)
4040000,61,0.9344262295081968,4,Robbery (outdoor)
4040101,10,0.5461538461538461,26,Robbery (outdoor)
4040102,21,0.6884353741496598,35,Robbery (outdoor)
4040200,46,0.9347826086956522,3,Robbery (outdoor)
4040301,12,0.6388888888888888,33,Robbery (outdoor)
4040302,17,0.5632798573975044,33,Robbery (outdoor)
4040400,82,0.8371592539454806,17,Robbery (outdoor)
4040501,18,0.472922502334267,119,Robbery (outdoor)
4040502,9,0.49444444444444446,40,Robbery (outdoor)
4040701,21,0.6825396825396826,36,Robbery (outdoor)
4040702,14,0.6224489795918368,42,Robbery (outdoor)
4040901,14,0.4312169312169312,27,Robbery (outdoor)
4040902,14,0.45852534562211983,31,Robbery (outdoor)
4041100,33,0.6642424242424242,25,Robbery (outdoor)
4041300,41,0.7132995858260469,53,Robbery (outdoor)
4041400,68,0.9080882352941176,8,Robbery (outdoor)
4041500,21,0.673721340388007,54,Robbery (outdoor)
4042400,81,0.9753086419753086,2,Robbery (outdoor)
4042600,38,NA,0,Robbery (outdoor)
4042700,27,0.7342047930283224,34,Robbery (outdoor)
4043200,43,0.8837209302325582,5,Robbery (outdoor)
4043400,40,0.85,6,Robbery (outdoor)
4043701,34,0.8017902813299232,23,Robbery (outdoor)
4043702,31,0.7158218125960062,21,Robbery (outdoor)
4043900,38,0.6967963386727689,23,Robbery (outdoor)
4044000,64,0.7330729166666666,24,Robbery (outdoor)
4044301,33,0.6602870813397129,19,Robbery (outdoor)
4044302,36,0.6799516908212561,23,Robbery (outdoor)
4044400,115,0.8325051759834369,84,Robbery (outdoor)
4044601,27,0.553656220322887,78,Robbery (outdoor)
4044602,27,0.7111111111111111,15,Robbery (outdoor)
4044800,33,0.8606060606060606,10,Robbery (outdoor)
4045000,39,0.8717948717948718,5,Robbery (outdoor)
4045200,20,0.875,8,Robbery (outdoor)
4045400,39,0.6756410256410257,40,Robbery (outdoor)
4045500,9,0.6666666666666666,7,Robbery (outdoor)
4045600,32,NA,0,Robbery (outdoor)
4045700,20,0.6763157894736842,19,Robbery (outdoor)
4045800,34,0.8781512605042017,7,Robbery (outdoor)
4045900,24,0.7166666666666667,10,Robbery (outdoor)
4046000,41,0.6815331010452962,35,Robbery (outdoor)
4046100,24,0.6200980392156863,17,Robbery (outdoor)
4046200,50,0.644,50,Robbery (outdoor)
4046300,34,0.6520803443328551,41,Robbery (outdoor)
4046400,28,0.9285714285714286,2,Robbery (outdoor)
4046500,29,0.5448275862068965,80,Robbery (outdoor)
4046600,21,0.8809523809523809,8,Robbery (outdoor)
4046700,30,0.6983333333333334,40,Robbery (outdoor)
4046800,34,0.5143790849673202,45,Robbery (outdoor)
4046901,13,0.6043956043956044,14,Robbery (outdoor)
4046902,16,0.4298469387755102,49,Robbery (outdoor)
4047000,46,0.7905138339920948,22,Robbery (outdoor)
4047100,34,0.7794117647058824,12,Robbery (outdoor)
4047200,67,0.9253731343283582,5,Robbery (outdoor)
4047300,41,0.6896551724137931,29,Robbery (outdoor)
4047500,46,0.8993558776167472,27,Robbery (outdoor)
4047600,54,NA,0,Robbery (outdoor)
4047801,75,0.9777777777777777,3,Robbery (outdoor)
4047802,17,0.6535947712418301,9,Robbery (outdoor)
4047900,70,0.8673469387755102,14,Robbery (outdoor)
4048000,42,0.7184873949579832,17,Robbery (outdoor)
4048100,21,0.6285714285714286,20,Robbery (outdoor)
4048200,31,0.7806451612903226,10,Robbery (outdoor)
4048301,15,0.7166666666666667,8,Robbery (outdoor)
4048302,20,0.7576923076923077,13,Robbery (outdoor)
4048400,64,0.853515625,16,Robbery (outdoor)
4048500,55,0.7764705882352941,34,Robbery (outdoor)
4048900,59,0.8370273794002607,13,Robbery (outdoor)
4049201,20,0.9,2,Robbery (outdoor)
4049202,23,0.8260869565217391,4,Robbery (outdoor)
4049301,31,0.967741935483871,1,Robbery (outdoor)
4049302,65,0.9107692307692308,10,Robbery (outdoor)
4049500,32,NA,0,Robbery (outdoor)
4049600,51,0.9607843137254902,2,Robbery (outdoor)
4049700,32,0.84375,5,Robbery (outdoor)
4049900,60,0.8904761904761904,14,Robbery (outdoor)
4050000,57,0.8016194331983806,26,Robbery (outdoor)
4050201,32,0.75,8,Robbery (outdoor)
4050202,26,0.9615384615384616,1,Robbery (outdoor)
4050400,46,0.9782608695652174,1,Robbery (outdoor)
4050500,23,0.9565217391304348,1,Robbery (outdoor)
4050600,35,0.9285714285714286,4,Robbery (outdoor)
4050700,68,0.9705882352941176,2,Robbery (outdoor)
4050800,35,0.7692307692307693,13,Robbery (outdoor)
4051000,29,0.9310344827586207,2,Robbery (outdoor)
4051100,71,0.9436619718309859,4,Robbery (outdoor)
4051200,60,0.9333333333333333,4,Robbery (outdoor)
4051300,44,0.9318181818181818,3,Robbery (outdoor)
4051500,36,0.8888888888888888,4,Robbery (outdoor)
4051600,35,0.9714285714285714,1,Robbery (outdoor)
4051700,60,0.8958333333333334,8,Robbery (outdoor)
4051800,30,0.9,3,Robbery (outdoor)
4052000,25,0.96,2,Robbery (outdoor)
4052100,25,NA,0,Robbery (outdoor)
4052200,23,0.9347826086956522,4,Robbery (outdoor)
4052400,29,0.8827586206896552,5,Robbery (outdoor)
4052500,43,0.9534883720930233,2,Robbery (outdoor)
4052600,24,0.9166666666666666,2,Robbery (outdoor)
4052800,37,0.8918918918918919,4,Robbery (outdoor)
4053000,28,0.7857142857142857,6,Robbery (outdoor)
4053100,99,0.9368686868686869,8,Robbery (outdoor)
4053200,28,0.8928571428571429,3,Robbery (outdoor)
4053401,49,0.892128279883382,7,Robbery (outdoor)
4053501,33,NA,0,Robbery (outdoor)
4053502,8,0.625,3,Robbery (outdoor)
4053601,37,0.954954954954955,3,Robbery (outdoor)
4053800,26,0.9615384615384616,1,Robbery (outdoor)
4053901,64,0.6880787037037037,27,Robbery (outdoor)
4053902,3,NA,0,Robbery (outdoor)
4054000,78,0.9615384615384616,7,Robbery (outdoor)
4054200,107,0.9415887850467289,8,Robbery (outdoor)
4054500,22,0.5592885375494071,23,Robbery (outdoor)
4054700,21,0.5476190476190477,36,Robbery (outdoor)
4054800,26,0.8846153846153846,3,Robbery (outdoor)
4054900,34,0.6417112299465241,44,Robbery (outdoor)
4055100,34,0.7810457516339869,18,Robbery (outdoor)
4055200,57,0.8742690058479532,12,Robbery (outdoor)
4055300,21,0.6514285714285715,25,Robbery (outdoor)
4055400,31,0.9354838709677419,2,Robbery (outdoor)
4055500,20,0.7038461538461539,13,Robbery (outdoor)
4055600,23,0.7391304347826086,6,Robbery (outdoor)
4055700,40,0.721875,16,Robbery (outdoor)
4055800,30,0.9333333333333333,2,Robbery (outdoor)
4055900,22,0.7447552447552448,13,Robbery (outdoor)
4056000,56,0.9732142857142857,4,Robbery (outdoor)
4056200,24,0.9583333333333334,1,Robbery (outdoor)
4056400,32,0.9479166666666666,3,Robbery (outdoor)
4056500,22,0.9545454545454546,1,Robbery (outdoor)
4056600,38,0.8421052631578947,6,Robbery (outdoor)
4056700,59,0.8208232445520581,14,Robbery (outdoor)
4056800,137,0.9281598155973876,19,Robbery (outdoor)
4057700,40,0.87,10,Robbery (outdoor)
4057900,14,0.7857142857142857,3,Robbery (outdoor)
4058000,86,0.9767441860465116,2,Robbery (outdoor)
4058100,32,0.9166666666666666,12,Robbery (outdoor)
4058200,89,0.9235955056179775,10,Robbery (outdoor)
4058300,27,0.8148148148148148,5,Robbery (outdoor)
4058500,48,0.9722222222222222,6,Robbery (outdoor)
4058700,15,0.7111111111111111,6,Robbery (outdoor)
4058900,42,0.816017316017316,11,Robbery (outdoor)
4059000,27,0.9629629629629629,1,Robbery (outdoor)
4059100,31,0.7588325652841782,21,Robbery (outdoor)
4059200,24,NA,0,Robbery (outdoor)
4059300,41,0.8710801393728222,7,Robbery (outdoor)
4059400,35,0.9428571428571428,2,Robbery (outdoor)
4059501,34,0.9117647058823529,7,Robbery (outdoor)
4059502,37,0.918918918918919,3,Robbery (outdoor)
4059600,23,0.927536231884058,3,Robbery (outdoor)
4059800,30,0.8666666666666667,4,Robbery (outdoor)
4059900,28,0.9642857142857143,1,Robbery (outdoor)
4060000,21,0.8095238095238095,4,Robbery (outdoor)
4060100,24,0.875,3,Robbery (outdoor)
4060300,32,0.9151785714285714,7,Robbery (outdoor)
4060600,30,0.8866666666666667,5,Robbery (outdoor)
4060800,30,0.8333333333333334,8,Robbery (outdoor)
4061000,36,0.9722222222222222,1,Robbery (outdoor)
4061200,38,NA,0,Robbery (outdoor)
4061301,54,0.8333333333333334,9,Robbery (outdoor)
4061400,38,0.9473684210526315,2,Robbery (outdoor)
4061601,54,0.9629629629629629,2,Robbery (outdoor)
4061602,79,0.9746835443037974,2,Robbery (outdoor)
4061800,29,0.9310344827586207,2,Robbery (outdoor)
4061900,50,0.932,5,Robbery (outdoor)
4062000,29,0.9655172413793104,1,Robbery (outdoor)
4062100,47,0.8670212765957447,8,Robbery (outdoor)
4062200,63,0.946031746031746,5,Robbery (outdoor)
4062300,26,0.9230769230769231,2,Robbery (outdoor)
4062500,26,0.8692307692307693,5,Robbery (outdoor)
4062600,67,0.9253731343283582,5,Robbery (outdoor)
4062700,24,0.9583333333333334,1,Robbery (outdoor)
4062900,44,0.9577922077922078,7,Robbery (outdoor)
4063000,27,0.9629629629629629,1,Robbery (outdoor)
4063200,35,0.8489795918367347,7,Robbery (outdoor)
4063301,19,0.9473684210526315,2,Robbery (outdoor)
4063302,21,0.9523809523809523,1,Robbery (outdoor)
4063500,33,0.9393939393939394,2,Robbery (outdoor)
4063700,73,0.9077625570776255,15,Robbery (outdoor)
4063800,133,0.9456975772765246,9,Robbery (outdoor)
4063900,36,0.8263888888888888,8,Robbery (outdoor)
4064101,3,0.6666666666666666,1,Robbery (outdoor)
4064500,58,0.896551724137931,6,Robbery (outdoor)
4064600,48,0.9583333333333334,2,Robbery (outdoor)
4065000,45,0.8666666666666667,6,Robbery (outdoor)
4065401,79,0.8462929475587704,14,Robbery (outdoor)
4065402,5,0.6,2,Robbery (outdoor)
4065600,96,0.8958333333333334,10,Robbery (outdoor)
4065702,19,0.9473684210526315,1,Robbery (outdoor)
4065703,38,0.9210526315789473,3,Robbery (outdoor)
4065900,41,0.975609756097561,1,Robbery (outdoor)
4066000,69,0.9371980676328503,6,Robbery (outdoor)
4066100,24,0.9583333333333334,1,Robbery (outdoor)
4066301,49,0.9591836734693877,2,Robbery (outdoor)
4066302,13,0.9230769230769231,1,Robbery (outdoor)
4066401,61,0.9016393442622951,6,Robbery (outdoor)
4066402,62,0.9354838709677419,4,Robbery (outdoor)
4066403,57,0.8771929824561403,7,Robbery (outdoor)
4066404,5,NA,0,Robbery (outdoor)
4066501,52,0.9519230769230769,4,Robbery (outdoor)
4066701,43,0.9302325581395349,3,Robbery (outdoor)
4066900,26,NA,0,Robbery (outdoor)
4067100,39,0.9487179487179487,2,Robbery (outdoor)
4067700,43,0.9651162790697675,4,Robbery (outdoor)
4067900,36,0.9074074074074074,6,Robbery (outdoor)
4068000,128,0.9205729166666666,12,Robbery (outdoor)
4068200,48,0.9791666666666666,1,Robbery (outdoor)
4068300,37,0.7017199017199017,55,Robbery (outdoor)
4068700,38,0.9105263157894737,5,Robbery (outdoor)
4069000,49,0.8775510204081632,6,Robbery (outdoor)
4069300,16,0.71875,12,Robbery (outdoor)
4069400,79,0.9451476793248945,6,Robbery (outdoor)
4069500,34,0.8725490196078431,6,Robbery (outdoor)
4069701,16,0.6875,5,Robbery (outdoor)
4069702,58,0.9568965517241379,4,Robbery (outdoor)
4070300,33,NA,0,Robbery (outdoor)
4070700,32,0.96875,1,Robbery (outdoor)
4070900,50,0.98,1,Robbery (outdoor)
4071100,51,0.896358543417367,7,Robbery (outdoor)
4071303,20,0.7357142857142858,7,Robbery (outdoor)
4071304,25,0.92,2,Robbery (outdoor)
4071305,13,0.9230769230769231,1,Robbery (outdoor)
4071306,24,0.8333333333333334,4,Robbery (outdoor)
4071701,29,0.8275862068965517,8,Robbery (outdoor)
4071702,29,0.8620689655172413,4,Robbery (outdoor)
4071900,19,0.7719298245614035,6,Robbery (outdoor)
4072100,27,0.8518518518518519,4,Robbery (outdoor)
4072300,69,0.9710144927536232,2,Robbery (outdoor)
4072900,27,0.9259259259259259,2,Robbery (outdoor)
4073100,32,0.921875,4,Robbery (outdoor)
4073700,57,0.9473684210526315,8,Robbery (outdoor)
4073900,42,0.8809523809523809,5,Robbery (outdoor)
4074100,22,0.8863636363636364,4,Robbery (outdoor)
4074300,24,0.7847222222222222,12,Robbery (outdoor)
4074500,35,0.8285714285714286,6,Robbery (outdoor)
4074700,36,0.9444444444444444,2,Robbery (outdoor)
4074900,87,NA,0,Robbery (outdoor)
4075701,34,0.8823529411764706,4,Robbery (outdoor)
4075702,47,0.8670212765957447,8,Robbery (outdoor)
4076901,17,0.8235294117647058,3,Robbery (outdoor)
4076902,23,0.8913043478260869,4,Robbery (outdoor)
4077300,41,0.9170731707317074,5,Robbery (outdoor)
4077500,37,0.9081081081081082,5,Robbery (outdoor)
4077902,70,0.9714285714285714,2,Robbery (outdoor)
4077903,42,0.9523809523809523,2,Robbery (outdoor)
4077904,58,0.8586206896551725,10,Robbery (outdoor)
4077905,36,0.9166666666666666,3,Robbery (outdoor)
4077906,42,0.8741496598639455,7,Robbery (outdoor)
4077907,37,0.8918918918918919,4,Robbery (outdoor)
4077908,26,0.8076923076923077,5,Robbery (outdoor)
4078800,33,0.896969696969697,5,Robbery (outdoor)
4079000,52,0.9166666666666666,6,Robbery (outdoor)
4079200,61,0.9180327868852459,5,Robbery (outdoor)
4079701,11,0.5681818181818182,8,Robbery (outdoor)
4079702,30,0.8159420289855073,23,Robbery (outdoor)
4079900,51,0.7863777089783281,19,Robbery (outdoor)
4080301,58,0.7595281306715064,19,Robbery (outdoor)
4080302,86,0.9025044722719141,13,Robbery (outdoor)
4080900,66,0.8757575757575757,10,Robbery (outdoor)
4081400,63,0.7971781305114638,18,Robbery (outdoor)
4081800,55,0.8878787878787879,12,Robbery (outdoor)
4083700,93,0.8576548899129545,42,Robbery (outdoor)
4083800,68,0.9077540106951871,11,Robbery (outdoor)
4084000,78,0.8422090729783037,26,Robbery (outdoor)
4084500,25,0.6755555555555556,18,Robbery (outdoor)
4084601,54,0.9232804232804233,7,Robbery (outdoor)
4084602,110,0.9072727272727272,15,Robbery (outdoor)
4084901,30,0.6286821705426356,43,Robbery (outdoor)
4084902,8,0.3141891891891892,37,Robbery (outdoor)
4085300,19,0.5463659147869674,42,Robbery (outdoor)
4085500,12,0.6722222222222223,15,Robbery (outdoor)
4085700,11,0.7727272727272727,4,Robbery (outdoor)
4085900,23,0.6708074534161491,14,Robbery (outdoor)
4086100,28,0.8214285714285714,8,Robbery (outdoor)
4086300,11,0.4393939393939394,12,Robbery (outdoor)
4086400,64,0.890625,14,Robbery (outdoor)
4086500,10,0.4238095238095238,21,Robbery (outdoor)
4086900,121,0.849709213345577,54,Robbery (outdoor)
4087100,64,0.7467570754716981,106,Robbery (outdoor)
4088400,234,0.9822954822954822,7,Robbery (outdoor)
4088902,44,0.8358585858585859,9,Robbery (outdoor)
4088903,48,0.9583333333333334,2,Robbery (outdoor)
4089201,224,0.9485119047619047,15,Robbery (outdoor)
4090700,100,0.92625,16,Robbery (outdoor)
4091603,178,NA,0,Robbery (outdoor)
4091900,65,0.8307692307692308,11,Robbery (outdoor)
4092200,78,NA,0,Robbery (outdoor)
4092500,58,0.8275862068965517,10,Robbery (outdoor)
4092800,71,NA,0,Robbery (outdoor)
4092900,132,0.9358585858585858,15,Robbery (outdoor)
4093401,54,0.9629629629629629,2,Robbery (outdoor)
4093402,48,0.9583333333333334,2,Robbery (outdoor)
4093800,61,0.8912071535022354,11,Robbery (outdoor)
4093900,97,0.9896907216494846,1,Robbery (outdoor)
4094201,47,0.7684605757196495,17,Robbery (outdoor)
4094202,117,0.9548229548229549,7,Robbery (outdoor)
4094203,45,0.8761904761904762,14,Robbery (outdoor)
4094500,173,0.9595375722543352,7,Robbery (outdoor)
4094700,50,0.884,10,Robbery (outdoor)
4095400,126,0.9114774114774115,13,Robbery (outdoor)
4096400,114,0.9265350877192983,16,Robbery (outdoor)
4097202,20,0.8928571428571429,7,Robbery (outdoor)
4097204,59,0.8940677966101694,8,Robbery (outdoor)
4097205,22,0.8863636363636364,4,Robbery (outdoor)
4097206,28,0.9642857142857143,1,Robbery (outdoor)
4097300,80,0.975,2,Robbery (outdoor)
4098100,78,0.9487179487179487,4,Robbery (outdoor)
4098700,84,0.9595238095238096,5,Robbery (outdoor)
4099100,150,0.98,3,Robbery (outdoor)
4099200,94,0.897708674304419,13,Robbery (outdoor)
4099701,68,0.9852941176470589,1,Robbery (outdoor)
4099703,44,0.9772727272727273,1,Robbery (outdoor)
4099704,30,0.8866666666666667,5,Robbery (outdoor)
4099705,62,0.9838709677419355,2,Robbery (outdoor)
4099801,102,0.9089635854341737,14,Robbery (outdoor)
4099802,35,0.8,7,Robbery (outdoor)
4100801,73,0.9143835616438356,8,Robbery (outdoor)
4100803,71,0.8907499048344119,37,Robbery (outdoor)
4100804,87,0.9169859514687101,9,Robbery (outdoor)
4101002,71,0.9295774647887324,5,Robbery (outdoor)
4101003,51,0.8597285067873304,26,Robbery (outdoor)
4101004,84,0.9101731601731602,11,Robbery (outdoor)
4101700,136,0.9852941176470589,2,Robbery (outdoor)
4102900,93,0.956989247311828,4,Robbery (outdoor)
4103201,50,0.7983333333333333,24,Robbery (outdoor)
4103202,124,0.9209677419354839,30,Robbery (outdoor)
4103300,93,0.978494623655914,2,Robbery (outdoor)
4103900,131,0.9679389312977099,10,Robbery (outdoor)
4104700,128,0.9128605769230769,13,Robbery (outdoor)
4105900,90,0.9777777777777777,2,Robbery (outdoor)
4107201,93,0.9354838709677419,6,Robbery (outdoor)
4108500,72,0.9722222222222222,2,Robbery (outdoor)
4109300,103,0.941747572815534,6,Robbery (outdoor)
4109700,84,0.9880952380952381,1,Robbery (outdoor)
4109900,58,0.9655172413793104,2,Robbery (outdoor)
4111300,93,0.978494623655914,2,Robbery (outdoor)
4112300,44,0.9431818181818182,4,Robbery (outdoor)
4112900,78,0.9743589743589743,2,Robbery (outdoor)
4113300,55,0.9636363636363636,2,Robbery (outdoor)
4113900,71,0.9690140845070423,5,Robbery (outdoor)
4114100,67,0.9850746268656716,1,Robbery (outdoor)
4114700,37,0.972972972972973,1,Robbery (outdoor)
4115100,34,0.9117647058823529,3,Robbery (outdoor)
4115500,29,0.9655172413793104,1,Robbery (outdoor)
4115700,60,0.8833333333333333,7,Robbery (outdoor)
4115900,40,0.925,3,Robbery (outdoor)
4116100,18,0.7222222222222222,8,Robbery (outdoor)
4116301,11,0.4297520661157025,11,Robbery (outdoor)
4116302,9,0.7407407407407407,6,Robbery (outdoor)
4116700,38,0.8609022556390977,7,Robbery (outdoor)
4117100,73,0.8904109589041096,8,Robbery (outdoor)
4117500,87,0.960919540229885,5,Robbery (outdoor)
4118100,23,0.9565217391304348,1,Robbery (outdoor)
4118500,28,0.8928571428571429,3,Robbery (outdoor)
4118700,26,0.8333333333333334,6,Robbery (outdoor)
4118900,31,0.7741935483870968,7,Robbery (outdoor)
4119100,21,0.8888888888888888,6,Robbery (outdoor)
4119300,24,0.9583333333333334,1,Robbery (outdoor)
4119500,17,NA,0,Robbery (outdoor)
4119900,22,0.9545454545454546,1,Robbery (outdoor)
4120100,29,0.8505747126436781,6,Robbery (outdoor)
4120300,39,0.9487179487179487,2,Robbery (outdoor)
4120500,23,0.7701863354037267,7,Robbery (outdoor)
4120701,60,0.95,7,Robbery (outdoor)
4120702,14,NA,0,Robbery (outdoor)
4121500,75,0.92,6,Robbery (outdoor)
4122300,75,0.9733333333333334,2,Robbery (outdoor)
4122702,41,0.8138639281129654,19,Robbery (outdoor)
4122703,40,0.83,10,Robbery (outdoor)
4122704,21,NA,0,Robbery (outdoor)
4124100,80,0.9375,5,Robbery (outdoor)
4124700,79,0.9746835443037974,2,Robbery (outdoor)
4125700,56,0.9285714285714286,4,Robbery (outdoor)
4126500,21,0.9523809523809523,1,Robbery (outdoor)
4126700,68,0.9411764705882353,4,Robbery (outdoor)
4127700,132,0.9271561771561772,13,Robbery (outdoor)
4129102,116,0.9655172413793104,4,Robbery (outdoor)
4129103,36,NA,0,Robbery (outdoor)
4129104,73,0.9452054794520548,4,Robbery (outdoor)
4130100,79,0.9704641350210971,9,Robbery (outdoor)
4133300,69,0.8526570048309179,12,Robbery (outdoor)
4133900,25,0.88,3,Robbery (outdoor)
4134100,86,0.9101479915433404,11,Robbery (outdoor)
4134701,50,0.8422222222222222,18,Robbery (outdoor)
4134702,75,0.9866666666666667,1,Robbery (outdoor)
4136700,89,0.9307116104868914,12,Robbery (outdoor)
4137700,78,0.9102564102564102,7,Robbery (outdoor)
4138501,126,0.9603174603174603,12,Robbery (outdoor)
4139900,60,0.9666666666666667,2,Robbery (outdoor)
4140300,55,0.9636363636363636,2,Robbery (outdoor)
4140901,33,0.9090909090909091,3,Robbery (outdoor)
4140902,95,0.968421052631579,3,Robbery (outdoor)
